3.90625,1.1568432503536123e-15
7.8125,1.2871721692044651e-15
11.71875,1.5038199234119767e-15
15.625,1.8059466719340056e-15
19.53125,2.1923789546753105e-15
23.4375,2.661617502110773e-15
27.34375,3.2118442565359534e-15
31.25,3.84093087333071e-15
35.15625,4.5464486528730005e-15
39.0625,5.325679846721223e-15
42.96875,6.1756302741438355e-15
46.875,7.093043177879625e-15
50.78125,8.074414241272151e-15
54.6875,9.116007682692082e-15
58.59375,1.0213873337481192e-14
 62.5,1.1363864632558546e-14
66.40625,1.2561657354353091e-14
70.3125,1.3802769106894816e-14
74.21875,1.508257935372906e-14
78.125,1.6396349934833847e-14
82.03125,1.773924594792862e-14
85.9375,1.9106356882472653e-14
89.84375,2.049271789426291e-14
93.75,2.189333110885263e-14
97.65625,2.3303186843013587e-14
101.5625,2.4717284635145373e-14
105.46875,2.6130653977874636e-14
109.375,2.753837464906522e-14
113.28125,2.893559654104871e-14
117.1875,3.031755889205353e-14
121.09375,3.167960882852609e-14
125.0,3.301721913225836e-14
128.90625,3.4326005151924744e-14
132.8125,3.560174078474136e-14
136.71875,3.6840373460445204e-14
140.625,3.803803806660293e-14
144.53125,3.919106976134561e-14
148.4375,4.029601562693848e-14
152.34375,4.1349645125076524e-14
156.25,4.234895932239892e-14
160.15625,4.32911988623806e-14
164.0625,4.417385066743825e-14
167.96875,4.4994653362725654e-14
171.875,4.5751601420639867e-14
175.78125,4.6442948032466115e-14
179.6875,4.7067206720806556e-14
183.59375,4.762315171342167e-14
187.5,4.810981710581924e-14
191.40625,4.852649484631576e-14
195.3125,4.887273158332909e-14
199.21875,4.914832442031059e-14
203.125,4.9353315628950004e-14
207.03125,4.948798637607407e-14
210.9375,4.9552849523973296e-14
214.84375,4.954864156772239e-14
218.75,4.947631377638713e-14
222.65625,4.933702260782691e-14
226.5625,4.913211946909951e-14
230.46875,4.8863139896248846e-14
234.375,4.8531792228511827e-14
238.28125,4.813994585271875e-14
242.1875,4.768961909389379e-14
246.09375,4.718296682779917e-14
250.0,4.6622267890424756e-14
253.90625,4.6009912358223044e-14
257.8125,4.534838877124894e-14
261.71875,4.464027136930977e-14
265.625,4.3888207408789366e-14
269.53125,4.3094904625012315e-14
273.4375,4.2263118901886916e-14
277.34375,4.139564220714714e-14
281.25,4.049529084783143e-14
285.15625,3.956489409673094e-14
289.0625,3.860728323644129e-14
292.96875,3.762528106340067e-14
296.875,3.6621691889924234e-14
300.78125,3.559929207779038e-14
304.6875,3.4560821132428046e-14
308.59375,3.3508973382234855e-14
312.5,3.244639026305168e-14
316.40625,3.137565322336601e-14
320.3125,3.029927726143982e-14
324.21875,2.9219705101289384e-14
328.125,2.813930201030726e-14
332.03125,2.7060351257338453e-14
335.9375,2.5985050206220458e-14
339.84375,2.4915507036194624e-14
343.75,2.385373807720708e-14
347.65625,2.280166574495879e-14
351.5625,2.1761117057645463e-14
355.46875,2.07338227136606e-14
359.375,1.9721416707123563e-14
363.28125,1.8725436455946653e-14
367.1875,1.774732341526792e-14
371.09375,1.6788424147455733e-14
375.0,1.5849991818527854e-14
378.90625,1.4933188089723127e-14
382.8125,1.4039085372106486e-14
386.71875,1.3168669411473372e-14
390.625,1.2322842170434335e-14
394.53125,1.1502424974397345e-14
398.4375,1.0708161888205837e-14
402.34375,9.940723290428229e-15
406.25,9.200709612707687e-15
410.15625,8.488655212160726e-15
414.0625,7.805032345538948e-15
417.96875,7.150255214728233e-15
421.875,6.524684054134743e-15
425.78125,5.9286292315851004e-15
429.6875,5.3623553355292735e-15
433.59375,4.826085222569358e-15
437.5,4.320004000626529e-15
441.40625,3.844262924392415e-15
445.3125,3.3989831810747126e-15
449.21875,2.9842595458306707e-15
453.125,2.6001638876741613e-15
457.03125,2.2467485080345976e-15
460.9375,1.92404929552973e-15
464.84375,1.6320886818841407e-15
468.75,1.370878385274222e-15
472.65625,1.1404219287058176e-15
476.5625,9.407169223285748e-16
480.46875,7.717570998607989e-16
484.375,6.33534100538896e-16
488.28125,5.260389892177134e-16
492.1875,4.49263508433229e-16
496.09375,4.032010574003136e-16
500.0,1.9392369702914545e-16
