3.90625,4.627373001414449e-15
7.8125,5.1486886768178604e-15
11.71875,6.015279693647907e-15
15.625,7.223786687736022e-15
19.53125,8.769515818701242e-15
23.4375,1.0646470008443092e-14
27.34375,1.2847377026143813e-14
31.25,1.536372349332284e-14
35.15625,1.8185794611492002e-14
39.0625,2.1302719386884892e-14
42.96875,2.4702521096575342e-14
46.875,2.83721727115185e-14
50.78125,3.2297656965088605e-14
54.6875,3.646403073076833e-14
58.59375,4.085549334992477e-14
 62.5,4.545545853023418e-14
66.40625,5.0246629417412364e-14
70.3125,5.5211076427579266e-14
74.21875,6.033031741491624e-14
78.125,6.558539973933539e-14
82.03125,7.095698379171448e-14
85.9375,7.642542752989061e-14
89.84375,8.197087157705164e-14
93.75,8.757332443541052e-14
97.65625,9.321274737205435e-14
101.5625,9.886913854058149e-14
105.46875,1.0452261591149854e-13
109.375,1.1015349859626089e-13
113.28125,1.1574238616419483e-13
117.1875,1.2127023556821412e-13
121.09375,1.2671843531410437e-13
125.0,1.3206887652903344e-13
128.90625,1.3730402060769897e-13
132.8125,1.4240696313896543e-13
136.71875,1.4736149384178082e-13
140.625,1.521521522664117e-13
144.53125,1.5676427904538245e-13
148.4375,1.611840625077539e-13
152.34375,1.653985805003061e-13
156.25,1.6939583728959569e-13
160.15625,1.731647954495224e-13
164.0625,1.76695402669753e-13
167.96875,1.7997861345090262e-13
171.875,1.8300640568255947e-13
175.78125,1.8577179212986446e-13
179.6875,1.8826882688322623e-13
183.59375,1.9049260685368667e-13
187.5,1.9243926842327695e-13
191.40625,1.9410597938526305e-13
195.3125,1.9549092633331636e-13
199.21875,1.9659329768124236e-13
203.125,1.9741326251580002e-13
207.03125,1.9795194550429629e-13
210.9375,1.9821139809589318e-13
214.84375,1.9819456627088957e-13
218.75,1.9790525510554852e-13
222.65625,1.9734809043130763e-13
226.5625,1.9652847787639805e-13
230.46875,1.9545255958499538e-13
234.375,1.941271689140473e-13
238.28125,1.92559783410875e-13
242.1875,1.9075847637557517e-13
246.09375,1.8873186731119668e-13
250.0,1.8648907156169902e-13
253.90625,1.8403964943289218e-13
257.8125,1.8139355508499576e-13
261.71875,1.7856108547723909e-13
265.625,1.7555282963515746e-13
269.53125,1.7237961850004926e-13
273.4375,1.6905247560754766e-13
277.34375,1.6558256882858855e-13
281.25,1.6198116339132573e-13
285.15625,1.5825957638692375e-13
289.0625,1.5442913294576517e-13
292.96875,1.505011242536027e-13
296.875,1.4648676755969694e-13
300.78125,1.423971683111615e-13
304.6875,1.3824328452971219e-13
308.59375,1.3403589352893942e-13
312.5,1.2978556105220672e-13
316.40625,1.2550261289346404e-13
320.3125,1.2119710904575927e-13
324.21875,1.1687882040515754e-13
328.125,1.1255720804122904e-13
332.03125,1.0824140502935381e-13
335.9375,1.0394020082488183e-13
339.84375,9.96620281447785e-14
343.75,9.541495230882831e-14
347.65625,9.120666297983516e-14
351.5625,8.704446823058185e-14
355.46875,8.29352908546424e-14
359.375,7.888566682849425e-14
363.28125,7.490174582378661e-14
367.1875,7.098929366107168e-14
371.09375,6.715369658982293e-14
375.0,6.339996727411142e-14
378.90625,5.973275235889251e-14
382.8125,5.615634148842594e-14
386.71875,5.2674677645893487e-14
390.625,4.929136868173734e-14
394.53125,4.600969989758938e-14
398.4375,4.283264755282335e-14
402.34375,3.9762893161712916e-14
406.25,3.680283845083075e-14
410.15625,3.39546208486429e-14
414.0625,3.122012938215579e-14
417.96875,2.860102085891293e-14
421.875,2.609873621653897e-14
425.78125,2.3714516926340402e-14
429.6875,2.1449421342117094e-14
433.59375,1.9304340890277433e-14
437.5,1.7280016002506117e-14
441.40625,1.537705169756966e-14
445.3125,1.359593272429885e-14
449.21875,1.1937038183322683e-14
453.125,1.0400655550696645e-14
457.03125,8.98699403213839e-15
460.9375,7.69619718211892e-15
464.84375,6.528354727536563e-15
468.75,5.483513541096888e-15
472.65625,4.5616877148232705e-15
476.5625,3.762867689314299e-15
480.46875,3.0870283994431954e-15
484.375,2.534136402155584e-15
488.28125,2.1041559568708536e-15
492.1875,1.797054033732916e-15
496.09375,1.6128042296012544e-15
500.0,7.756947881165818e-16
