-0.00037818996378272157,0.0037818996378272155,-0.00045564279403289626,-0.0036885369040758264,-0.0008338327578156178,9.336273375138912e-05
-0.000385791196263558,0.003819332843009224,-0.00046096873387074035,-0.0037097007630550044,-0.0008467599301342983,0.00010963207995421959
-0.00039362310739957617,0.003857506452515847,-0.00046638811162460174,-0.003731104892996814,-0.0008600112190241779,0.00012640155951903305
-0.00040169509246035213,0.0038964423968654155,-0.0004719031140035019,-0.003752753335170705,-0.000873598206463854,0.00014368906169471033
-0.0004100170281457158,0.003936163470198871,-0.00047751599170336843,-0.0037746502201313884,-0.0008875330198490842,0.0001615132500674822
-0.0004185993023786836,0.0039766933725974936,-0.00048322906165398715,-0.00379679977013847,-0.0009018283640326707,0.00017989360245902362
-0.0004274528462629238,0.004018056754871484,-0.000489044709357984,-0.003819206301652827,-0.0009164975556209078,0.0001988504532186566
-0.0004365891683855855,0.004060279265985945,-0.0004949653913261462,-0.003841874227912468,-0.0009315545597117316,0.00021840503807347717
-0.0004460203916634153,0.00410338760330342,-0.000500993637613611,-0.003864808061590712,-0.0009470140292770263,0.00023857954171270816
-0.0004557592929489904,0.004147409565835813,-0.0005071320544616951,-0.0038880124175396627,-0.0009628913474106855,0.00025939714829614985
-0.0004658193456348156,0.00419237411071334,-0.0005133833270503901,-0.003911492015622019,-0.0009792026726852057,0.00028088209509132076
-0.0004762147655162059,0.004238311413094232,-0.0005197502223668148,-0.0039352516836344545,-0.0009959649878830206,0.0003030597294597778
-0.0004869605601995777,0.004285252929756284,-0.0005262355921952061,-0.003959296360325836,-0.0010131961523947837,0.00032595656943044775
-0.0004980725823712985,0.004333231466630298,-0.0005328423762343249,-0.003983631098513762,-0.0010309149586056234,0.0003496003681165358
-0.0005095675872739445,0.004382281250555922,-0.0005395736053484769,-0.00400826106830297,-0.0010491411926224214,0.0003740201822529524
-0.0005214632947720802,0.004432438005562683,-0.000546432404958686,-0.0040331915604093485,-0.001067895699730766,0.00039924644515333414
-0.0005337784564289391,0.004483739034003088,-0.0005534219985809169,-0.00405842798959339,-0.001087200455009856,0.0004253110444096984
-0.0005465329280591626,0.00453622330289105,-0.0005605457115186251,-0.004083975898207125,-0.0011070786395777877,0.00045224740468392463
-0.0005597477482716132,0.004589931535827227,-0.0005678069747173162,-0.004109840959858669,-0.0011275547229889294,0.0004800905759685583
-0.0005734452235708585,0.004644906310923953,-0.0005752093287892269,-0.004136028983198726,-0.0011486545523600854,0.0005088773277252268
-0.0005876490206469981,0.004701192165175985,-0.0005827564282166954,-0.0041625459158335385,-0.0011704054488636934,0.0005386462493424463
-0.0006023842665518826,0.004758835705759873,-0.000590452045743274,-0.004189397848368944,-0.0011928363122951566,0.000569437857390929
-0.0006176776575364632,0.004817885728784412,-0.0005983000769621485,-0.00421659101859038,-0.0012159777344986117,0.0006012947101940325
-0.0006335575774100992,0.004878393346057764,-0.0006063045451119824,-0.004244131815783876,-0.0012398621225220815,0.0006342615302738878
-0.0006500542263794228,0.004940412120483613,-0.000614469606090877,-0.004272026785203239,-0.0012645238324702998,0.0006683853352803734
-0.000667199761433273,0.005003998210749547,-0.0006227995536997675,-0.004300282632688871,-0.0012899993151330405,0.0007037155780606763
-0.0006850284494629641,0.005069210526025934,-0.0006312988251272234,-0.004328906229443817,-0.0013163272745901873,0.0007403042965821172
-0.00070357683444566,0.005136110891453318,-0.0006399720066883298,-0.004357904616972912,-0.0013435488411339897,0.0007782062744804055
-0.0007228839201751492,0.005204764225261073,-0.0006488238398310707,-0.004387285012191049,-0.0013717077600062199,0.0008174792130700246
-0.0007429913702014176,0.005275238728430065,-0.0006578592274244273,-0.004417054812706868,-0.001400850597625845,0.0008581839157231971
-0.0007639437268410976,0.005347606087887683,-0.0006670832403432569,-0.004447221602288378,-0.0014310269671843545,0.0009003844855993044
-0.0007857886513485882,0.005421941694305259,-0.0006765011243659148,-0.004477793156517246,-0.001462289775714503,0.0009441485377880126
-0.00080857718759642,0.005498324875655656,-0.0006861183074015504,-0.004508777448638759,-0.0014946954949979704,0.000989547427016897
-0.0008323640519079295,0.005576839147783127,-0.0006959404070650293,-0.004540182655614714,-0.001528304458972959,0.0010366564921684132
-0.0008572079520209803,0.0056575724833384695,-0.0007059732386185358,-0.004572017164386708,-0.0015631811906395162,0.001085555318951762
-0.0008831719385446214,0.0057406176005400395,-0.0007162228233000755,-0.0046042895783576275,-0.001599394761844697,0.001136328022182412
-0.0009103237927086481,0.005826072273335348,-0.0007266953970603474,-0.004637008724099359,-0.0016370191897689954,0.001189063549235989
-0.0009387364547076648,0.005914039664658288,-0.0007373974197307893,-0.004670183658294999,-0.0016761338744384542,0.001243856006363289
-0.0009684884975166046,0.006004628684602949,-0.0007483355846470311,-0.004703823674924195,-0.0017168240821636357,0.0013008050096787538
-0.0009996646517156473,0.006097954375465448,-0.0007595168287535059,-0.004737938312700442,-0.0017591814804691532,0.0013600160627650062
-0.0010323563876231047,0.006194138325738629,-0.0007709483432166086,-0.004772537362769481,-0.0018033047308397133,0.0014216009629691474
-0.0010666625619116137,0.00629330911527852,-0.0007826375845755305,-0.004807630876678258,-0.0018493001464871444,0.0014856782386002618
-0.0011026901368953487,0.006395602793993022,-0.0007945922864617657,-0.004843229174624096,-0.0018972824233571143,0.001552373619368926
-0.0011405549818469655,0.006501163396527704,-0.0008068204719202904,-0.004879342853994136,-0.0019473754537672559,0.001621820542533568
-0.0011803827670597922,0.006610143495534836,-0.0008193304663675437,-0.004915982798205262,-0.001999713233427336,0.0016941606973295744
-0.001222309962945756,0.006722704796201659,-0.0008321309112236531,-0.004953160185855077,-0.002054440874169409,0.001769544610346582
-0.0012664849582909444,0.006839018774771099,-0.0008452307782587857,-0.004990886500194734,-0.00211171573654973,0.0018481322745763657
-0.0013130693139241966,0.006959267363798241,-0.0008586393846961598,-0.00502917353893465,-0.0021717086986203565,0.0019300938248635914
-0.0013622391705440404,0.007083643686829009,-0.0008723664091170775,-0.005068033424394449,-0.002234605579661118,0.0020156102624345603
